Tanggal,Hujan,Temperatur,Kecepatan Angin,Arah Angin,Tekanan Udara,Kelembaban,UV,DoY,Bulan,Jam
9/5/2022 12:00,0,34.5,11.99,1.117010721,1007.34,64.6,0,244.6027397,9,12
9/5/2022 13:00,0,34.1,10.34,0.331612558,1006.58,66.54,0,244.6027397,9,13
9/5/2022 14:00,0,34.2,8.95,0.802851456,1005.3,63.22,0,244.6027397,9,14
9/5/2022 15:00,0,33.4,8.2,1.099557429,1004.7,67.26,0,244.6027397,9,15
9/5/2022 16:00,0,31.1,11.25,0,1004.84,71.64,0,244.6027397,9,16
9/5/2022 17:00,0,30,8.67,0,1005.28,71.46,0,244.6027397,9,17
9/5/2022 18:00,0,28,4.14,0.593411946,1007.02,83.5,0,244.6027397,9,18
9/5/2022 19:00,0,26.9,2.95,1.134464014,1007.88,89.38,0,244.6027397,9,19
9/5/2022 20:00,0,26.7,0.46,0.785398163,1008.82,92.46,0,244.6027397,9,20
9/5/2022 21:00,0,25.5,0.74,0.523598776,1009.4,94.92,0,244.6027397,9,21
9/5/2022 22:00,0,24.6,0.27,1.099557429,1009.26,94.92,0,244.6027397,9,22
9/5/2022 23:00,0,24.8,0.19,0.645771823,1009.34,94.92,0,244.6027397,9,23
9/6/2022 0:00,0,24.7,0.85,1.413716694,1008.9,94.92,0,245.5890411,9,0
9/6/2022 1:00,0,24.04,0.09,0.523598776,1008.2,94.92,0,245.5890411,9,1
9/6/2022 2:00,0,24.16,0.96,0.907571211,1007.7,94.92,0,245.5890411,9,2
9/6/2022 3:00,0,24.04,1.64,0,1007.42,94.92,0,245.5890411,9,3
9/6/2022 4:00,0,23.9,1.1,0.453785606,1007.16,94.92,0,245.5890411,9,4
9/6/2022 5:00,0,23.94,0.51,0.41887902,1007.2,94.92,0,245.5890411,9,5
9/6/2022 6:00,0,24,1.01,0.593411946,1008.2,94.92,0,245.5890411,9,6
9/6/2022 7:00,0,24.4,0.82,1.064650844,1008.92,94.92,0,245.5890411,9,7
9/6/2022 8:00,0,24.92,0.61,0,1009.66,94.92,0,245.5890411,9,8
9/6/2022 9:00,0,26.2,2.44,0.523598776,1009.9,94.92,0,245.5890411,9,9
9/6/2022 10:00,0,27.28,2.08,0.244346095,1009.8,92.36,0,245.5890411,9,10
9/6/2022 11:00,0,27.5,6.05,5.619960191,1008.94,90.6,0,245.5890411,9,11
9/6/2022 12:00,0.2,27.5,1.13,0.541052068,1008.94,90.6,0,245.5890411,9,12
9/6/2022 13:00,0,27.5,0,0.541052068,1008.94,90.6,0,245.5890411,9,13
9/6/2022 14:00,0,27.5,0,0.541052068,1008.94,90.6,0,245.5890411,9,14
9/6/2022 15:00,0,13.2,5.02,3.141592654,502.75,47.21,0,245.5890411,9,15
9/6/2022 16:00,0,26.4,10.04,5.742133239,1005.5,94.42,0,245.5890411,9,16
9/6/2022 17:00,0,26.4,7.89,5.619960191,1005.7,90.54,0,245.5890411,9,17
9/6/2022 18:00,0,26.05,6.25,5.619960191,1006.71,92.73,0,245.5890411,9,18
9/6/2022 19:00,0,25.7,4.61,5.619960191,1007.72,94.92,0,245.5890411,9,19
9/6/2022 20:00,0,25,7.4,4.869468613,1008.12,94.92,0,245.5890411,9,20
9/6/2022 21:00,0,24.6,1.07,2.705260341,1008.46,94.92,0,245.5890411,9,21
9/6/2022 22:00,0,24.2,0.83,3.420845334,1009.26,94.92,0,245.5890411,9,22
9/6/2022 23:00,0,24,1.97,0.261799388,1009.3,94.92,0,245.5890411,9,23
9/7/2022 0:00,0,23.82,0,0.261799388,1008.94,94.92,0,246.5753425,9,0
9/7/2022 1:00,0,23.8,0.18,0.645771823,1008.44,94.92,0,246.5753425,9,1
9/7/2022 2:00,0,23.2,1.43,5.794493117,1007.62,94.92,0,246.5753425,9,2
9/7/2022 3:00,0,23,1.8,6.143558967,1007.4,94.92,0,246.5753425,9,3
9/7/2022 4:00,0,23.44,1.34,0,1007.32,94.92,0,246.5753425,9,4
9/7/2022 5:00,0,23.38,0.76,4.974188368,1007.3,94.92,0,246.5753425,9,5
9/7/2022 6:00,0,23.32,0.94,3.281218994,1008.04,94.92,0,246.5753425,9,6
9/7/2022 7:00,0,24.4,1.12,3.647738137,1008.82,94.92,0,246.5753425,9,7
9/7/2022 8:00,0,26.4,6.09,4.520402763,1009.4,94.92,0,246.5753425,9,8
9/7/2022 9:00,0,28.5,7.35,4.450589593,1009.94,90.76,0,246.5753425,9,9
9/7/2022 10:00,0,29.8,7.85,3.508111797,1009.66,79.96,0,246.5753425,9,10
9/7/2022 11:00,0,32.2,7.84,2.914699851,1009.02,69.6,0,246.5753425,9,11
9/7/2022 12:00,0,32.4,9.69,3.281218994,1007.7,68.18,0,246.5753425,9,12
9/7/2022 13:00,0,26.66,24.19,2.949606436,1007.3,93.02,0,246.5753425,9,13
9/7/2022 14:00,0,28.8,18.35,2.932153143,1006.56,78.72,0,246.5753425,9,14
9/7/2022 15:00,0,30.8,17.61,2.827433388,1005.8,72.94,0,246.5753425,9,15
9/7/2022 16:00,0,31,16.96,2.967059728,1005.62,73.56,0,246.5753425,9,16
9/7/2022 17:00,0,29.5,18.11,2.879793266,1006.1,80.38,0,246.5753425,9,17
9/7/2022 18:00,0,27.9,11.76,2.862339973,1006.8,86.4,0,246.5753425,9,18
9/7/2022 19:00,0,26.8,2.43,2.478367538,1008.06,93.88,0,246.5753425,9,19
9/7/2022 20:00,0,26.1,1.15,2.059488517,1009.2,94.92,0,246.5753425,9,20
9/7/2022 21:00,0,25.7,5.48,0.13962634,1010.18,94.92,0,246.5753425,9,21
9/7/2022 22:00,0,25.6,4.08,1.064650844,1010.54,94.92,0,246.5753425,9,22
9/7/2022 23:00,0,25.26,4.04,1.064650844,1010.36,94.92,0,246.5753425,9,23
9/8/2022 0:00,0,24.66,10.91,0.157079633,1009.9,94.92,0,247.5616438,9,0
9/8/2022 1:00,0,24.2,9.85,0,1009.16,94.92,0,247.5616438,9,1
9/8/2022 2:00,0,24,8.11,0,1008.56,94.92,0,247.5616438,9,2
9/8/2022 3:00,0,23.8,10.58,1.047197551,1008.86,94.92,0,247.5616438,9,3
9/8/2022 4:00,0,23.9,7.77,0.558505361,1008.7,94.92,0,247.5616438,9,4
9/8/2022 5:00,0,23.9,4.36,0,1009.2,94.92,0,247.5616438,9,5
9/8/2022 6:00,0,23.5,11.45,0.593411946,1009.78,94.92,0,247.5616438,9,6
9/8/2022 7:00,0,23.82,4.03,0.331612558,1010.28,94.92,0,247.5616438,9,7
9/8/2022 8:00,0,24.9,1.02,1.256637061,1011,94.92,0,247.5616438,9,8
9/8/2022 9:00,0,25.2,5.62,0.628318531,1012.36,94.92,0,247.5616438,9,9
9/8/2022 10:00,0,25.06,10.75,1.343903524,1012.48,94.92,0,247.5616438,9,10
9/8/2022 11:00,0.4,24.9,16.39,1.151917306,1011.9,94.92,0,247.5616438,9,11
9/8/2022 12:00,1.2,24.1,26.86,0.401425728,1011.34,94.92,0,247.5616438,9,12
9/8/2022 13:00,0.2,24.9,17.98,1.082104136,1010.1,94.92,0,247.5616438,9,13
9/8/2022 14:00,0,26.94,14.29,1.570796327,1008.82,91.74,0,247.5616438,9,14
9/8/2022 15:00,0,26.7,15.33,2.967059728,1008.42,91.66,0,247.5616438,9,15
9/8/2022 16:00,0,25.7,13.25,1.535889742,1008.16,94.92,0,247.5616438,9,16
9/8/2022 17:00,0.2,25.3,7.59,1.239183769,1007.86,94.92,0,247.5616438,9,17
9/8/2022 18:00,0,24.78,3.96,2.094395102,1008.12,94.92,0,247.5616438,9,18
9/8/2022 19:00,0,24.5,0.59,1.064650844,1008.7,94.92,0,247.5616438,9,19
9/8/2022 20:00,0,24.5,6.43,0.785398163,1009.78,94.92,0,247.5616438,9,20
9/8/2022 21:00,0,24.2,2.68,0.837758041,1010.46,94.92,0,247.5616438,9,21
9/8/2022 22:00,0,24.2,0.18,1.483529864,1010.92,94.92,0,247.5616438,9,22
9/8/2022 23:00,0,24.16,1.17,2.722713633,1010.72,94.92,0,247.5616438,9,23
9/9/2022 0:00,0,24,0.18,2.49582083,1010.28,94.92,0,248.5479452,9,0
9/9/2022 1:00,0,24.1,0.08,2.705260341,1009.48,94.92,0,248.5479452,9,1
9/9/2022 2:00,0,24,0.22,5.253441049,1008.84,94.92,0,248.5479452,9,2
9/9/2022 3:00,0,24.02,0.28,3.804817769,1008.5,94.92,0,248.5479452,9,3
9/9/2022 4:00,0,23.7,1.75,3.455751919,1008.42,94.92,0,248.5479452,9,4
9/9/2022 5:00,0,23.66,2.07,0.785398163,1008.44,94.92,0,248.5479452,9,5
9/9/2022 6:00,0,23.5,0.27,0.06981317,1009.24,94.92,0,248.5479452,9,6
9/9/2022 7:00,0,24.1,0.9,1.064650844,1009.92,94.92,0,248.5479452,9,7
9/9/2022 8:00,0,25.2,0.8,2.757620218,1010.5,94.92,0,248.5479452,9,8
9/9/2022 9:00,0,28.3,9.09,2.844886681,1011.04,91.46,0,248.5479452,9,9
9/9/2022 10:00,0,29.7,14.22,2.932153143,1010.92,77.48,0,248.5479452,9,10
9/9/2022 11:00,0,31.7,15.26,3.612831552,1010.1,72.6,0,248.5479452,9,11
9/9/2022 12:00,0,32,20.35,2.879793266,1009.44,68.14,0,248.5479452,9,12
9/9/2022 13:00,0,31.6,24.33,2.844886681,1008.42,69.56,0,248.5479452,9,13
9/9/2022 14:00,0,31.17,23.93,2.321287905,1007.85,69.38,0,248.5479452,9,14
9/9/2022 15:00,0,30.74,23.53,1.79768913,1007.28,69.2,0,248.5479452,9,15
9/9/2022 16:00,0,29.9,22.08,2.373647783,1007.56,72.44,0,248.5479452,9,16
9/9/2022 17:00,0,28.7,25.58,2.897246558,1008.08,78.38,0,248.5479452,9,17
9/9/2022 18:00,0,26.9,18.14,2.897246558,1009.26,83.7,0,248.5479452,9,18
9/9/2022 19:00,0,25.4,14.91,3.403392041,1009.9,92.1,0,248.5479452,9,19
9/9/2022 20:00,0,24.86,4.23,2.408554368,1011.16,94.92,0,248.5479452,9,20
9/9/2022 21:00,0,24.7,1.4,2.408554368,1011.6,94.92,0,248.5479452,9,21
9/9/2022 22:00,0,24.7,7.67,2.740166926,1011.56,94.92,0,248.5479452,9,22
9/9/2022 23:00,0,24.5,8.05,2.844886681,1011.16,94.92,0,248.5479452,9,23
9/10/2022 0:00,0,24.2,5.07,2.949606436,1010.5,94.92,0,249.5342466,9,0
9/10/2022 1:00,0,23.9,2.36,2.635447171,1009.82,94.92,0,249.5342466,9,1
9/10/2022 2:00,0,23.5,1.91,2.513274123,1009.52,94.92,0,249.5342466,9,2
9/10/2022 3:00,0.2,23.34,0.47,1.623156204,1009.42,94.92,0,249.5342466,9,3
9/10/2022 4:00,1,23.4,0.65,0.453785606,1009.42,94.92,0,249.5342466,9,4
9/10/2022 5:00,1,23.4,0,0.453785606,1009.6,94.92,0,249.5342466,9,5
9/10/2022 6:00,0.2,23.4,0.28,5.061454831,1010.1,94.92,0,249.5342466,9,6
9/10/2022 7:00,0.2,23.6,5.43,5.061454831,1010.72,94.92,0,249.5342466,9,7
9/10/2022 8:00,0,24.2,7.88,5.497787144,1011.28,94.92,0,249.5342466,9,8
9/10/2022 9:00,0,24.9,10.97,5.061454831,1011.8,94.92,0,249.5342466,9,9
9/10/2022 10:00,0,26.24,10.9,0,1011.5,94.12,0,249.5342466,9,10
9/10/2022 11:00,0.2,27.5,10.75,5.410520681,1010.18,87.98,0,249.5342466,9,11
9/10/2022 12:00,0,29.2,10.07,5.061454831,1009.2,80.1,0,249.5342466,9,12
9/10/2022 13:00,0,29,7.79,5.532693729,1008.22,80.4,0,249.5342466,9,13
9/10/2022 14:00,0,29.4,6.57,2.844886681,1007.1,80.24,0,249.5342466,9,14
9/10/2022 15:00,0,29.1,8.59,2.740166926,1006.82,81.5,0,249.5342466,9,15
9/10/2022 16:00,0,27.2,11.22,2.792526803,1006.98,92.72,0,249.5342466,9,16
9/10/2022 17:00,0.6,25.5,16.4,2.879793266,1007.3,94.92,0,249.5342466,9,17
9/10/2022 18:00,0.2,24.96,15.39,2.984513021,1008,94.92,0,249.5342466,9,18
9/10/2022 19:00,0,24.2,14.71,2.932153143,1008.8,94.92,0,249.5342466,9,19
9/10/2022 20:00,0,23.9,5.33,2.617993878,1009.2,94.92,0,249.5342466,9,20
9/10/2022 21:00,0,24,7.95,2.949606436,1009.58,94.92,0,249.5342466,9,21
9/10/2022 22:00,0,24.1,4.69,1.099557429,1009.78,94.92,0,249.5342466,9,22
9/10/2022 23:00,0,24.1,0.09,2.21656815,1009.86,94.92,0,249.5342466,9,23
9/11/2022 0:00,0,23.9,0.76,5.864306287,1009.4,94.92,0,250.5205479,9,0
9/11/2022 1:00,0,23.8,0.08,0.261799388,1008.8,94.92,0,250.5205479,9,1
9/11/2022 2:00,0,23.58,0.91,5.619960191,1008.12,94.92,0,250.5205479,9,2
9/11/2022 3:00,0,23.6,0.09,1.029744259,1007.66,94.92,0,250.5205479,9,3
9/11/2022 4:00,0,23.3,0.43,2.094395102,1007.36,94.92,0,250.5205479,9,4
9/11/2022 5:00,0,23.5,0.18,2.635447171,1007.54,94.92,0,250.5205479,9,5
9/11/2022 6:00,0,23.5,0.1,2.914699851,1008.14,94.92,0,250.5205479,9,6
9/11/2022 7:00,0,25,2.12,2.914699851,1008.5,94.92,0,250.5205479,9,7
9/11/2022 8:00,0,27.1,5.31,4.78220215,1008.8,91.94,0,250.5205479,9,8
9/11/2022 9:00,0,28.5,7.89,4.921828491,1009.1,85.26,0,250.5205479,9,9
9/11/2022 10:00,0,30.2,9.28,4.817108736,1008.66,76.4,0,250.5205479,9,10
9/11/2022 11:00,0,31.44,7.21,4.241150082,1008.14,70.4,0,250.5205479,9,11
9/11/2022 12:00,0,31.8,9.76,2.687807048,1007.3,71.34,0,250.5205479,9,12
9/11/2022 13:00,0,34,7.09,2.600540585,1006.1,59.06,0,250.5205479,9,13
9/11/2022 14:00,0,31.4,12.8,1.972222055,1005.2,72.4,0,250.5205479,9,14
9/11/2022 15:00,0,27.9,19.8,1.605702912,1005.06,89.06,0,250.5205479,9,15
9/11/2022 16:00,0,27.54,19.44,0.226892803,1005.44,92.86,0,250.5205479,9,16
9/11/2022 17:00,6.4,25.48,45.63,5.218534463,1005.74,94.92,0,250.5205479,9,17
9/11/2022 18:00,0.4,24.9,77.43,1.221730476,1006.68,94.92,0,250.5205479,9,18
9/11/2022 19:00,2.8,24.6,36.68,1.274090354,1007.46,94.92,0,250.5205479,9,19
9/11/2022 20:00,0.4,24.5,18.85,6.091199089,1008.24,94.92,0,250.5205479,9,20
9/11/2022 21:00,0,24.2,17.97,6.038839212,1008.64,94.92,0,250.5205479,9,21
9/11/2022 22:00,0,24.2,21.08,6.038839212,1009.32,94.92,0,250.5205479,9,22
9/11/2022 23:00,0,24.1,27.61,5.916666164,1009.18,94.92,0,250.5205479,9,23
9/12/2022 0:00,0,23.96,33.23,6.021385919,1009,94.92,0,251.5068493,9,0
9/12/2022 1:00,0,23.8,34.66,5.951572749,1008.2,94.92,0,251.5068493,9,1
9/12/2022 2:00,0.2,23.7,30.78,5.759586532,1007.22,94.92,0,251.5068493,9,2
9/12/2022 3:00,0,23.4,28.85,5.846852994,1007.1,94.92,0,251.5068493,9,3
9/12/2022 4:00,0,23.3,33.76,5.951572749,1007.32,94.92,0,251.5068493,9,4
9/12/2022 5:00,0,23.1,35.79,5.899212872,1007.78,94.92,0,251.5068493,9,5
9/12/2022 6:00,0,22.94,34.87,5.916666164,1007.92,94.92,0,251.5068493,9,6
9/12/2022 7:00,0,23.3,34.96,5.550147021,1008.62,94.92,0,251.5068493,9,7
9/12/2022 8:00,0,23.92,42.76,5.550147021,1009.14,94.92,0,251.5068493,9,8
9/12/2022 9:00,0,24.8,40.37,5.358160804,1009.52,94.92,0,251.5068493,9,9
9/12/2022 10:00,0,26.2,16.46,4.834562028,1009.72,94.92,0,251.5068493,9,10
9/12/2022 11:00,0,29,12.77,6.073745797,1008.9,86.76,0,251.5068493,9,11
9/12/2022 12:00,0,29.36,11.68,6.108652382,1007.7,83.5,0,251.5068493,9,12
9/12/2022 13:00,7,26.4,11.35,0,1006.8,94.92,0,251.5068493,9,13
9/12/2022 14:00,0,28.4,21.82,2.600540585,1006.1,84.52,0,251.5068493,9,14
9/12/2022 15:00,0,28.8,17.71,0,1005.56,88,0,251.5068493,9,15
9/12/2022 16:00,0,30.5,16.48,0.122173048,1005.26,79.42,0,251.5068493,9,16
9/12/2022 17:00,5.4,26.46,38.38,6.038839212,1005.82,94.92,0,251.5068493,9,17
9/12/2022 18:00,0,25.7,52.66,0.157079633,1006.06,94.92,0,251.5068493,9,18
9/12/2022 19:00,0,25.3,63.38,0.13962634,1007.1,94.92,0,251.5068493,9,19
9/12/2022 20:00,0,24.9,34.7,0.41887902,1008,94.92,0,251.5068493,9,20
9/12/2022 21:00,0,24.6,14.81,0.715584993,1008.54,94.92,0,251.5068493,9,21
9/12/2022 22:00,0,24.3,8.53,0.698131701,1009.28,94.92,0,251.5068493,9,22
9/12/2022 23:00,0,24.1,0.93,0.959931089,1009.68,94.92,0,251.5068493,9,23
9/13/2022 0:00,0,23.5,1.17,2.967059728,1009.26,94.92,0,252.4931507,9,0
9/13/2022 1:00,0,23.3,0,2.914699851,1008.74,94.92,0,252.4931507,9,1
9/13/2022 2:00,0,23.16,0.19,2.967059728,1008.46,94.92,0,252.4931507,9,2
9/13/2022 3:00,0,22.8,0,2.932153143,1008,94.92,0,252.4931507,9,3
9/13/2022 4:00,0,22.54,0.18,1.308996939,1008.2,94.92,0,252.4931507,9,4
9/13/2022 5:00,0,22.8,0.1,2.984513021,1008.2,94.92,0,252.4931507,9,5
9/13/2022 6:00,0,22.8,0.2,2.827433388,1009.36,94.92,0,252.4931507,9,6
9/13/2022 7:00,0,24.45,2.6,2.905973205,1010.25,94.92,0,252.4931507,9,7
9/13/2022 8:00,0,26.1,5,2.984513021,1011.14,94.92,0,252.4931507,9,8
9/13/2022 9:00,0,28.1,10.22,2.932153143,1011.32,87.86,0,252.4931507,9,9
9/13/2022 10:00,0,29.45,9.655,2.766346864,1010.99,80.53,0,252.4931507,9,10
9/13/2022 11:00,0,30.8,9.09,2.600540585,1010.66,73.2,0,252.4931507,9,11
9/13/2022 12:00,0,31.89,10.9,2.478367538,1009.61,69,0,252.4931507,9,12
9/13/2022 13:00,0,32.98,12.71,2.35619449,1008.56,64.8,0,252.4931507,9,13
9/13/2022 14:00,0,33,13.89,2.914699851,1007.56,61.22,0,252.4931507,9,14
9/13/2022 15:00,0,32.8,13.04,3.316125579,1007.02,65.9,0,252.4931507,9,15
9/13/2022 16:00,0,31.3,16.84,2.35619449,1007.5,71.94,0,252.4931507,9,16
9/13/2022 19:00,0,25.9,5.31,2.827433388,1009.68,92.02,0,252.4931507,9,19
9/13/2022 20:00,0,25.6,1.46,2.530727415,1010.88,94.78,0,252.4931507,9,20
9/13/2022 21:00,0,25.7,1.33,2.478367538,1011.44,94.92,0,252.4931507,9,21
9/14/2022 0:00,0,24.8,2.8,3.228859116,1011.28,94.92,0,253.4794521,9,0
9/14/2022 1:00,0,25.3,7.03,2.879793266,1010.6,94.92,0,253.4794521,9,1
9/14/2022 2:00,0,24.7,6.61,4.537856055,1010.02,94.92,0,253.4794521,9,2
9/14/2022 5:00,0,23.2,1.37,0,1010.24,94.92,0,253.4794521,9,5
9/14/2022 6:00,0,22.5,1.63,1.343903524,1010.62,94.92,0,253.4794521,9,6
9/14/2022 7:00,0,24.36,0,0.383972435,1011.34,94.92,0,253.4794521,9,7
9/14/2022 8:00,0,26.53,8.905,1.658062789,1011.57,87.42,0,253.4794521,9,8
9/14/2022 9:00,0,28.7,17.81,2.932153143,1011.8,79.92,0,253.4794521,9,9
9/14/2022 10:00,0,30.2,17.92,2.879793266,1011.72,73.04,0,253.4794521,9,10
9/14/2022 11:00,0,30.19,18.95,2.888519912,1011.34,73.36,0,253.4794521,9,11
9/14/2022 12:00,0,30.18,19.98,2.897246558,1010.96,73.68,0,253.4794521,9,12
9/14/2022 13:00,0,30.3,11.43,2.687807048,1010.52,70.7,0,253.4794521,9,13
9/14/2022 14:00,0,30.4,14.185,1.972222055,1009.59,69.23,0,253.4794521,9,14
9/14/2022 15:00,0,30.5,16.94,1.256637061,1008.66,67.76,0,253.4794521,9,15
9/14/2022 16:00,0,30.2,14.36,1.378810109,1008.04,71.5,0,253.4794521,9,16
9/14/2022 17:00,0,29.2,14.77,1.308996939,1008.42,75.32,0,253.4794521,9,17
9/14/2022 18:00,0,27.2,8.79,1.326450232,1009.1,90,0,253.4794521,9,18
9/14/2022 19:00,0,25.5,5.86,0.523598776,1009.98,94.92,0,253.4794521,9,19
9/14/2022 20:00,0,25.1,6.87,0.13962634,1010.72,94.92,0,253.4794521,9,20
9/14/2022 21:00,0,24.88,6.31,0.13962634,1011.5,94.92,0,253.4794521,9,21
9/14/2022 22:00,0,24.49,4.985,0.200712864,1011.77,94.92,0,253.4794521,9,22
9/14/2022 23:00,0,24.1,3.66,0.261799388,1012.04,94.92,0,253.4794521,9,23
9/15/2022 0:00,0,23.7,0.39,0.453785606,1011.2,94.92,0,254.4657534,9,0
9/15/2022 1:00,0,23.6,1.11,0.331612558,1010.56,94.92,0,254.4657534,9,1
9/15/2022 2:00,0,23.7,5.89,5.497787144,1010.02,94.92,0,254.4657534,9,2
9/15/2022 3:00,0,23.8,7.95,5.427973974,1009.58,94.92,0,254.4657534,9,3
9/15/2022 4:00,0,23.6,0.94,5.497787144,1009.3,94.92,0,254.4657534,9,4
9/15/2022 5:00,0,23.4,1.405,5.340707511,1009.6,94.92,0,254.4657534,9,5
9/15/2022 6:00,0,23.2,1.87,5.183627878,1009.9,94.92,0,254.4657534,9,6
9/15/2022 7:00,0,24.3,2.34,0.261799388,1010.44,94.92,0,254.4657534,9,7
9/15/2022 8:00,0,26.8,10.2,5.166174586,1010.4,94.92,0,254.4657534,9,8
9/15/2022 9:00,0,29,9.47,3.490658504,1010.34,82.64,0,254.4657534,9,9
9/15/2022 10:00,0,31,10.31,2.530727415,1009.9,72.92,0,254.4657534,9,10
9/15/2022 11:00,0,31.9,17.56,1.378810109,1009.44,67.02,0,254.4657534,9,11
9/15/2022 12:00,0,32.7,21.37,1.343903524,1008.78,63.64,0,254.4657534,9,12
9/15/2022 13:00,0,33.56,21.67,1.413716694,1007.7,58.72,0,254.4657534,9,13
9/15/2022 14:00,0,33.93,24.22,1.413716694,1006.95,58.6,0,254.4657534,9,14
9/15/2022 15:00,0,34.3,26.77,1.413716694,1006.2,58.48,0,254.4657534,9,15
9/15/2022 16:00,0,33.2,25.21,1.727875959,1005.94,61.52,0,254.4657534,9,16
9/15/2022 17:00,0,31.5,24.42,1.570796327,1006.3,69.42,0,254.4657534,9,17
9/15/2022 18:00,0,28.4,17.6,1.378810109,1007.3,82.8,0,254.4657534,9,18
9/15/2022 19:00,0,26.7,4.41,1.8675023,1008.14,94,0,254.4657534,9,19
9/15/2022 20:00,0,25.6,5.84,2.49582083,1008.86,94.92,0,254.4657534,9,20
9/15/2022 21:00,0,25.4,3.87,2.408554368,1009.56,94.92,0,254.4657534,9,21
9/15/2022 22:00,0,25.03,2.95,1.911135531,1009.63,94.92,0,254.4657534,9,22
9/15/2022 23:00,0,24.66,2.03,1.413716694,1009.7,94.92,0,254.4657534,9,23
9/16/2022 0:00,0,24.58,1.155,2.199114858,1009.29,94.92,0,255.4520548,9,0
9/16/2022 1:00,0,24.5,0.28,2.984513021,1008.88,94.92,0,255.4520548,9,1
9/16/2022 2:00,0,24.2,0.14,3.106686069,1008.35,94.92,0,255.4520548,9,2
9/16/2022 3:00,0,23.9,0,3.228859116,1007.82,94.92,0,255.4520548,9,3
9/16/2022 4:00,0,23.7,0,3.228859116,1007.84,94.92,0,255.4520548,9,4
9/16/2022 5:00,0,23.65,1.445,3.263765701,1008.33,94.92,0,255.4520548,9,5
9/16/2022 6:00,0,23.6,2.89,3.298672286,1008.82,94.92,0,255.4520548,9,6
9/16/2022 7:00,0,24.84,3.07,2.827433388,1009.52,94.92,0,255.4520548,9,7
9/16/2022 10:00,0,31.94,11.92,1.500983157,1009.4,62.22,0,255.4520548,9,10
9/16/2022 13:00,0,33.24,19.82,1.134464014,1006.52,60.1,0,255.4520548,9,13
9/16/2022 14:00,0,33.9,20.15,1.396263402,1005.82,56.62,0,255.4520548,9,14
9/16/2022 15:00,0,33.55,21.15,1.49225651,1005.46,59.06,0,255.4520548,9,15
9/16/2022 16:00,0,33.2,22.15,1.588249619,1005.1,61.5,0,255.4520548,9,16
9/16/2022 17:00,0,31.7,21.41,1.343903524,1005.54,65.38,0,255.4520548,9,17
9/16/2022 18:00,0,28.8,18.88,1.780235837,1006.26,76.98,0,255.4520548,9,18
9/16/2022 19:00,0,27,11.27,1.448623279,1007.1,87.98,0,255.4520548,9,19
9/16/2022 20:00,0,25.5,4.02,1.483529864,1007.74,94.92,0,255.4520548,9,20
9/16/2022 21:00,0,25.2,4.74,0.907571211,1008.4,94.92,0,255.4520548,9,21
9/16/2022 22:00,0,25.16,1.94,1.221730476,1008.7,94.92,0,255.4520548,9,22
9/16/2022 23:00,0,24.5,4.68,2.722713633,1008.42,94.92,0,255.4520548,9,23
9/17/2022 0:00,0,24.36,2.3,0.663225116,1007.8,94.92,0,256.4383562,9,0
9/17/2022 1:00,0,24.4,1.04,2.129301687,1007.56,94.92,0,256.4383562,9,1
9/17/2022 2:00,0,24.2,0,2.792526803,1007.1,94.92,0,256.4383562,9,2
9/17/2022 3:00,0,23.8,2.87,0,1006.86,94.92,0,256.4383562,9,3
9/17/2022 4:00,0,23.3,4.85,6.038839212,1007.5,94.92,0,256.4383562,9,4
9/17/2022 5:00,0,23.2,3.44,6.038839212,1007.68,94.92,0,256.4383562,9,5
9/17/2022 6:00,0,23.3,0,5.829399702,1007.9,94.92,0,256.4383562,9,6
9/17/2022 7:00,0,24.62,0.55,5.829399702,1008.58,94.92,0,256.4383562,9,7
9/17/2022 8:00,0,27.34,6.78,3.455751919,1009.2,91.76,0,256.4383562,9,8
9/17/2022 9:00,0,30,6.69,5.096361416,1009.22,79.82,0,256.4383562,9,9
9/17/2022 10:00,0,30.86,12.23,2.687807048,1008.8,75.8,0,256.4383562,9,10
9/17/2022 11:00,0,31.7,16.04,2.600540585,1008.06,70.9,0,256.4383562,9,11
9/17/2022 12:00,4.4,26.8,25.85,1.413716694,1008.16,91.32,0,256.4383562,9,12
9/17/2022 13:00,12.6,24.56,50.67,1.8675023,1007.12,94.92,0,256.4383562,9,13
9/17/2022 14:00,0.2,31.3,22.36,2.164208272,1006.04,71.12,0,256.4383562,9,14
9/17/2022 15:00,0,32.4,30.39,2.757620218,1005.5,68.38,0,256.4383562,9,15
9/17/2022 16:00,0,30.9,25.31,2.548180708,1005.42,74.28,0,256.4383562,9,16
9/17/2022 17:00,0,28.7,25.21,1.972222055,1006.3,77.8,0,256.4383562,9,17
9/17/2022 18:00,0,26.7,12.12,0.785398163,1007.18,89.12,0,256.4383562,9,18
9/17/2022 19:00,0,25.12,7.05,0.785398163,1007.5,94.92,0,256.4383562,9,19
9/17/2022 20:00,0,24.88,1.57,0.453785606,1007.88,94.92,0,256.4383562,9,20
9/17/2022 21:00,0,25.2,0.2,1.029744259,1008.68,94.92,0,256.4383562,9,21
9/17/2022 22:00,0,24.8,0,2.705260341,1009.34,94.92,0,256.4383562,9,22
9/17/2022 23:00,0,24.8,0.09,2.705260341,1009.6,94.92,0,256.4383562,9,23
9/18/2022 0:00,0,24.56,0,4.71238898,1008.8,94.92,0,257.4246575,9,0
9/18/2022 1:00,0,24.7,0,4.71238898,1008.3,94.92,0,257.4246575,9,1
